,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET
429,337,3,C,Hogar,106.0,10.0,8.81456867723053,25.66014,-100.28657,Hogar Reunión,UT_DENSIDAD,TRAIN
430,767,3,C,Base,0.0,0.0,0.0,25.67365,-100.2749,,UT_TRAFICO_VEHICULAR,TRAIN
431,336,3,C,Base,105.0,10.0,8.768475827936998,25.63963,-100.28821,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
432,341,3,C,Base,81.0,10.0,7.662247444892201,25.66711,-100.29076,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
433,258,3,CD,Hogar,101.0,12.0,8.302010065028,25.58928,-100.25288,Hogar Reunión,UT_DENSIDAD,TRAIN
434,752,3,B,Base,169.49,0.0,0.0,25.6614,-100.40051,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN
435,333,3,A,Hogar,124.0,10.0,9.644239964514128,25.57929,-100.2484,Clásico,UT_DENSIDAD,TRAIN
436,577,3,C,Base,0.0,13.0,0.0,25.5977,-100.25362,Hogar Reunión,UT_DENSIDAD,TRAIN
437,261,3,C,Base,112.38,11.0,8.96759387285584,25.66352,-100.40939,Hogar Reunión,UT_DENSIDAD,TRAIN
438,262,3,BC,Receso,122.83,14.0,9.026122599370966,25.65916,-100.36804,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN
439,331,3,BC,Receso,74.0,10.0,7.339597499837469,25.67091,-100.39667,Parada Técnica,UT_GAS_URBANA,TRAIN
440,452,3,C,Base,0.0,13.0,0.0,25.62589,-100.27324,Clásico,UT_GAS_URBANA,TRAIN
441,429,3,C,Base,0.0,13.0,0.0,25.66419,-100.33111,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
442,408,3,C,Hogar,108.84,15.0,11.0,25.60873,-100.26883,Hogar Reunión,UT_DENSIDAD,TRAIN
443,132,3,BC,Hogar,107.67,11.0,10.0,25.64953,-100.384,Oficinistas,UT_DENSIDAD,TRAIN
444,413,3,C,Base,92.17,11.0,5.0,25.62891,-100.29645,Parada Técnica,UT_GAS_URBANA,TRAIN
445,435,3,C,Hogar,87.28,13.0,7.528568989853294,25.65787,-100.40572,Hogar Reunión,UT_DENSIDAD,TRAIN
446,442,3,C,Hogar,0.0,13.0,0.0,25.65022,-100.2928,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN
447,436,3,BC,Hogar,0.0,13.0,0.0,25.54982,-100.22381,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
448,122,3,AB,Base,0.0,12.0,0.0,25.60406,-100.2678,Hogar Reunión,UT_DENSIDAD,TRAIN
449,121,3,BC,Hogar,81.61,10.0,7.690364082961256,25.64548,-100.29303,Clásico,UT_DENSIDAD,TRAIN
450,414,3,C,Hogar,96.49,12.0,5.0,25.57829,-100.24148,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
451,443,3,A,Hogar,0.0,13.0,0.0,25.65795,-100.43849,Hogar Reunión,UT_DENSIDAD,TRAIN
452,119,3,BC,Hogar,0.0,12.0,0.0,25.65988,-100.29136,Clásico,UT_DENSIDAD,TRAIN
453,424,3,B,Hogar,110.5,12.0,4.0,25.6241,-100.29509,Hogar Reunión,UT_DENSIDAD,TRAIN
454,375,3,C,Base,82.99,10.0,10.0,25.58959,-100.24934,Hogar Reunión,UT_GAS_URBANA,TRAIN
455,118,3,C,Hogar,112.38,10.0,9.108641055723272,25.608,-100.27007,Clásico,UT_DENSIDAD,TRAIN
456,116,3,BC,Hogar,71.5,10.0,7.224365376603636,25.65226,-100.2795,Hogar Reunión,UT_DENSIDAD,TRAIN
457,113,3,AB,Hogar,105.58,12.0,6.0,25.6422,-100.27802,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
458,419,3,AB,Hogar,115.76,12.0,6.0,25.65289,-100.34605,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
459,165,3,C,Base,0.0,13.0,0.0,25.65304,-100.28399,Clásico,UT_GAS_URBANA,TRAIN
460,367,3,C,Receso,0.0,10.0,0.0,25.64841,-100.28547,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
461,143,3,BC,Hogar,0.0,9.0,0.0,25.62531,-100.29113,Clásico,UT_DENSIDAD,TRAIN
462,161,3,BC,Base,75.6,9.0,7.554393241574553,25.66865,-100.40311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
463,159,3,BC,Hogar,0.0,12.0,0.0,25.66725,-100.27725,Hogar Reunión,UT_DENSIDAD,TRAIN
464,158,3,AB,Hogar,0.0,12.0,0.0,25.64524,-100.27484,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
465,157,3,AB,Base,108.0,14.0,8.34256564434787,25.63502,-100.36374,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
466,162,3,CD,Base,126.0,10.0,9.736425663101194,25.6743,-100.40425,Oficinistas,UT_GAS_URBANA,TRAIN
467,154,3,BC,Base,81.97,11.0,5.0,25.67178,-100.28287,Oficinistas,UT_DENSIDAD,TRAIN
468,151,3,AB,Hogar,0.0,12.0,0.0,25.62241,-100.28827,Hogar Reunión,UT_DENSIDAD,TRAIN
469,149,3,AB,Base,0.0,13.0,0.0,25.60031,-100.26577,Hogar Reunión,UT_DENSIDAD,TRAIN
470,148,3,AB,Base,90.06,12.0,7.797754293756748,25.62791,-100.36239,Clásico,UT_DENSIDAD,TRAIN
471,391,3,BC,Base,70.85,8.0,3.0,25.65676,-100.38827,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
472,147,3,BC,Base,0.0,12.0,0.0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
473,146,3,A,Base,84.02,12.0,5.0,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
474,472,3,B,Receso,0.0,13.0,0.0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN
475,471,3,B,Base,0.0,13.0,0.0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN
476,139,3,AB,Hogar,129.6,10.0,9.902359920557913,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN
477,138,3,AB,Receso,114.4,10.0,9.20174861129621,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
478,396,3,AB,Receso,112.95,12.0,10.0,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
479,134,3,AB,Receso,115.2,10.0,9.238622890731037,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
480,445,3,C,Base,0.0,13.0,0.0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
481,133,3,C,Receso,114.67,12.0,8.9320993148706,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
482,444,3,D,Hogar,0.0,13.0,0.0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN
483,692,4,C,Hogar,0.0,0.0,0.0,25.64549,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN
484,697,4,C,Base,0.0,0.0,0.0,25.64114,-100.15849,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
485,701,4,C,Base,97.88,13.0,8.017153192364745,25.66395,-100.15029,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
486,695,4,C,Hogar,0.0,0.0,0.0,25.64133,-100.06171,Hogar Reunión,UT_DENSIDAD,TRAIN
487,693,4,C,Hogar,0.0,0.0,0.0,25.68688,-100.09822,Parada Técnica,UT_DENSIDAD,TRAIN
488,52,4,C,Base,104.08,12.0,6.0,25.65314,-100.1115,Parada Técnica,UT_GAS_URBANA,TRAIN
489,709,4,C,Base,0.0,0.0,0.0,25.64914,-100.16257,Parada Técnica,UT_GAS_URBANA,TRAIN
490,56,4,D,Hogar,98.35,12.0,7.0,25.67128,-100.08602,Hogar Reunión,UT_DENSIDAD,TRAIN
491,711,4,C,Hogar,97.84,13.0,8.015309478393004,25.68007,-100.16831,Hogar Reunión,UT_DENSIDAD,TRAIN
492,712,4,B,Base,0.0,0.0,0.0,25.63907,-100.14898,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
493,267,4,C,Base,118.0,12.0,13.0,25.67022,-100.18105,Hogar Reunión,UT_DENSIDAD,TRAIN
494,717,4,C,Hogar,110.99,14.0,8.480383263735533,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,TRAIN
495,727,4,C,Hogar,0.0,0.0,0.0,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,TRAIN
496,728,4,C,Hogar,94.59,13.0,7.865507718189022,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,TRAIN
497,264,4,C,Base,117.0,13.0,9.0,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,TRAIN
498,763,4,C,Base,0.0,0.0,0.0,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,TRAIN
499,286,4,CD,Receso,106.0,10.0,8.81456867723053,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,TRAIN
500,641,4,C,Receso,88.39,13.0,7.579732052569115,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
501,643,4,C,Hogar,117.03,13.0,8.899831256335906,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,TRAIN
502,297,4,C,Hogar,83.0,11.0,7.6133859606118355,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,TRAIN
503,645,4,C,Hogar,107.67,13.0,8.468402186948435,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,TRAIN
504,649,4,C,Hogar,96.12,13.0,7.936029777608127,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,TRAIN
505,294,4,CD,Hogar,100.0,10.0,8.53801158146933,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,TRAIN
506,293,4,CD,Base,103.0,10.0,8.67629012934993,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,TRAIN
507,655,4,C,Hogar,0.0,0.0,0.0,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,TRAIN
508,657,4,C,Base,0.0,0.0,0.0,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
509,658,4,C,Base,0.0,0.0,0.0,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
510,32,4,C,Hogar,83.92,9.0,7.9378857476967495,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,TRAIN
511,665,4,C,Hogar,120.91,13.0,9.078671511594814,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,TRAIN
512,691,4,C,Hogar,119.33,13.0,9.005844809711032,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,TRAIN
513,672,4,C,Base,0.0,0.0,0.0,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,TRAIN
514,673,4,C,Base,111.41,13.0,8.640789443306248,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
515,278,4,C,Hogar,112.52,12.0,8.832999688889503,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
516,37,4,D,Hogar,109.93,12.0,8.713619209219253,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,TRAIN
517,43,4,CD,Hogar,0.0,12.0,0.0,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,TRAIN
518,44,4,CD,Hogar,93.28,12.0,9.0,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,TRAIN
519,685,4,C,Base,0.0,0.0,0.0,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
520,687,4,C,Hogar,135.12,13.0,9.73365090005592,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,TRAIN
521,688,4,C,Base,114.99,13.0,8.805801843777097,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
522,689,4,C,Hogar,124.11,13.0,9.22616862933412,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,TRAIN
523,45,4,CD,Hogar,95.22,14.0,7.0,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,TRAIN
524,842,4,C,Hogar,86.38,12.0,7.6281326083565455,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,TRAIN
525,249,4,D,Base,110.0,10.0,8.998940074404663,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,TRAIN
526,101,4,C,Hogar,0.0,13.0,0.0,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,TRAIN
527,794,4,C,Hogar,108.38,14.0,8.360080927079412,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,TRAIN
528,104,4,C,Hogar,0.0,13.0,0.0,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,TRAIN
529,109,4,B,Hogar,0.0,13.0,0.0,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,TRAIN
530,238,4,C,Hogar,125.16,12.0,14.0,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,TRAIN
531,112,4,B,Base,0.0,13.0,0.0,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
532,233,4,C,Base,102.97,13.0,10.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,TRAIN
533,812,4,C,Hogar,106.61,14.0,8.278496583829858,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,TRAIN
534,225,4,D,Base,118.72,10.0,9.400869720244273,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,TRAIN
535,825,4,C,Hogar,116.88,13.0,8.892917328941875,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,TRAIN
536,829,4,C,Hogar,115.45,14.0,8.685957371584692,25.6583,-100.0982,,UT_DENSIDAD,TRAIN
537,788,4,C,Hogar,102.92,14.0,8.108413969936722,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,TRAIN
538,845,4,C,Hogar,106.03,14.0,8.251762731239609,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,TRAIN
539,128,4,BC,Base,95.54,10.0,6.0,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,TRAIN
540,216,4,C,Hogar,130.4,12.0,9.657139834257876,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,TRAIN
541,724,4,C,Hogar,0.0,0.0,0.0,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,TRAIN
542,861,4,C,Base,0.0,0.0,0.0,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,TRAIN
543,862,4,C,Hogar,0.0,0.0,0.0,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN
544,868,4,C,Hogar,0.0,0.0,0.0,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,TRAIN
545,198,4,BC,Base,118.0,10.0,9.36768286875293,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
546,163,4,C,Base,114.24,12.0,11.0,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,TRAIN
547,759,4,C,Hogar,0.0,0.0,0.0,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,TRAIN
548,63,4,D,Hogar,108.53,12.0,5.0,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,TRAIN
549,263,4,C,Hogar,144.12,13.0,12.0,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,TRAIN
550,67,4,C,Receso,97.71,12.0,6.0,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,TRAIN
551,741,4,C,Hogar,0.0,0.0,0.0,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,TRAIN
552,68,4,D,Hogar,102.87,13.0,7.0,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,TRAIN
553,751,4,C,Hogar,0.0,0.0,0.0,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,TRAIN
554,69,4,C,Hogar,101.82,12.0,7.0,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,TRAIN
555,257,4,C,Hogar,106.0,12.0,14.0,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,TRAIN
556,755,4,C,Hogar,0.0,0.0,0.0,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,TRAIN
557,756,4,C,Hogar,0.0,0.0,0.0,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,TRAIN
558,758,4,C,Base,0.0,0.0,0.0,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,TRAIN
559,76,4,CD,Hogar,109.21,13.0,7.0,25.6064,-100.16801,Hogar Reunión,UT_DENSIDAD,TRAIN
560,62,4,CD,Base,85.25,12.0,9.0,25.64195,-100.11259,Hogar Reunión,UT_DENSIDAD,TRAIN
561,762,4,C,Hogar,0.0,0.0,0.0,25.6793,-100.09175,Hogar Reunión,UT_DENSIDAD,TRAIN
562,256,4,C,Hogar,95.0,10.0,8.307547335001665,25.65545,-100.12373,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
563,78,4,CD,Hogar,115.44,13.0,9.0,25.68897,-100.11577,Hogar Reunión,UT_DENSIDAD,TRAIN
564,85,4,C,Receso,116.98,14.0,10.0,25.64717,-100.09112,Oficinistas,UT_DENSIDAD,TRAIN
565,776,4,C,Hogar,0.0,0.0,0.0,25.61936,-100.12416,Oficinistas,UT_DENSIDAD,TRAIN
566,86,4,C,Hogar,116.12,12.0,9.0,25.68957,-100.11101,Hogar Reunión,UT_DENSIDAD,TRAIN
567,89,4,B,Hogar,115.77,12.0,9.0,25.64365,-100.08587,Hogar Reunión,UT_DENSIDAD,TRAIN
568,778,4,C,Base,0.0,0.0,0.0,25.64885,-100.08403,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN
569,781,4,C,Hogar,89.47,13.0,7.629512329806131,25.6386,-100.1923,Hogar Reunión,UT_DENSIDAD,TRAIN
570,96,4,C,Base,92.45,11.0,10.0,25.64882,-100.11601,Hogar Reunión,UT_DENSIDAD,TRAIN
571,782,4,C,Hogar,0.0,0.0,0.0,25.6037,-100.1814,Barrio Competido,UT_DENSIDAD,TRAIN
572,787,4,C,Hogar,0.0,0.0,0.0,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD,TRAIN
573,476,4,C,Base,97.14,13.0,17.0,25.65174,-100.16009,Hogar Reunión,UT_GAS_URBANA,TRAIN
574,573,4,C,Hogar,0.0,13.0,0.0,25.61552,-100.15421,Hogar Reunión,UT_DENSIDAD,TRAIN
575,491,4,B,Hogar,0.0,13.0,0.0,25.61903,-100.14562,Hogar Reunión,UT_DENSIDAD,TRAIN
576,576,4,C,Hogar,110.74,12.0,5.0,25.65319,-100.20294,Hogar Reunión,UT_DENSIDAD,TRAIN
577,489,4,B,Hogar,0.0,13.0,0.0,25.63466,-100.15852,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
578,578,4,C,Hogar,0.0,13.0,0.0,25.60816,-100.16515,Hogar Reunión,UT_DENSIDAD,TRAIN
579,488,4,B,Hogar,0.0,13.0,0.0,25.61455,-100.17592,Hogar Reunión,UT_DENSIDAD,TRAIN
580,487,4,B,Hogar,0.0,13.0,0.0,25.63661,-100.17872,Hogar Reunión,UT_DENSIDAD,TRAIN
581,354,4,C,Base,101.0,10.0,10.0,25.65599,-100.18227,Oficinistas,UT_GAS_URBANA,TRAIN
582,579,4,C,Hogar,0.0,0.0,0.0,25.66445,-100.1007,Hogar Reunión,UT_DENSIDAD,TRAIN
583,478,4,C,Hogar,78.49,11.0,8.0,25.63906,-100.18691,Hogar Reunión,UT_DENSIDAD,TRAIN
584,477,4,C,Hogar,0.0,13.0,0.0,25.69536,-100.117,Hogar Reunión,UT_DENSIDAD,TRAIN
585,569,4,C,Receso,0.0,13.0,0.0,25.62041,-100.10528,Parada Técnica,UT_CARRETERA_GAS,TRAIN
586,325,4,C,Hogar,103.0,10.0,9.0,25.68066,-100.1747,Hogar Reunión,UT_DENSIDAD,TRAIN
587,586,4,C,Base,102.14,12.0,8.354555913222628,25.6606,-100.15012,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
588,323,4,C,Hogar,103.0,11.0,7.0,25.65474,-100.19161,Hogar Reunión,UT_DENSIDAD,TRAIN
589,357,4,C,Hogar,99.48,13.0,17.0,25.64439,-100.18586,Hogar Reunión,UT_GAS_URBANA,TRAIN
590,469,4,C,Base,110.53,13.0,12.0,25.67482,-100.19868,Parada Técnica,UT_DENSIDAD,TRAIN
591,589,4,C,Hogar,107.21,13.0,8.44719947627341,25.63988,-100.19627,Hogar Reunión,UT_DENSIDAD,TRAIN
592,466,4,C,Hogar,77.01,11.0,5.0,25.65171,-100.19697,Hogar Reunión,UT_DENSIDAD,TRAIN
593,463,4,CD,Hogar,117.62,13.0,9.0,25.66278,-100.17165,Hogar Reunión,UT_DENSIDAD,TRAIN
594,592,4,C,Hogar,104.63,13.0,8.328279925096094,25.64027,-100.20374,Hogar Reunión,UT_DENSIDAD,TRAIN
595,454,4,C,Hogar,133.34,13.0,7.0,25.68396,-100.17319,Hogar Reunión,UT_DENSIDAD,TRAIN
596,313,4,C,Hogar,101.0,13.0,9.0,25.66092,-100.1955,Hogar Reunión,UT_DENSIDAD,TRAIN
597,342,4,C,Hogar,90.0,10.0,7.0,25.65693,-100.17219,Hogar Reunión,UT_DENSIDAD,TRAIN
598,343,4,C,Hogar,113.0,11.0,11.0,25.6585,-100.1898,Hogar Reunión,UT_DENSIDAD,TRAIN
599,542,4,B,Hogar,0.0,13.0,0.0,25.6263,-100.09652,Hogar Reunión,UT_DENSIDAD,TRAIN
600,543,4,B,Hogar,0.0,13.0,0.0,25.65013,-100.07336,Hogar Reunión,UT_DENSIDAD,TRAIN
601,544,4,B,Hogar,0.0,13.0,0.0,25.64653,-100.06443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
602,532,4,B,Hogar,0.0,13.0,0.0,25.68988,-100.10206,Barrio Competido,UT_DENSIDAD,TRAIN
603,531,4,C,Hogar,119.0,13.0,11.0,25.66834,-100.20095,Hogar Reunión,UT_DENSIDAD,TRAIN
604,546,4,B,Hogar,0.0,13.0,0.0,25.62223,-100.09129,Hogar Reunión,UT_DENSIDAD,TRAIN
605,547,4,B,Base,0.0,13.0,0.0,25.66161,-100.14385,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
606,529,4,B,Hogar,0.0,13.0,0.0,25.64248,-100.1225,Hogar Reunión,UT_DENSIDAD,TRAIN
607,527,4,B,Hogar,0.0,13.0,0.0,25.64268,-100.10129,Hogar Reunión,UT_DENSIDAD,TRAIN
608,524,4,B,Hogar,0.0,13.0,0.0,25.64402,-100.05898,Hogar Reunión,UT_DENSIDAD,TRAIN
609,551,4,C,Hogar,0.0,13.0,0.0,25.66131,-100.10421,Hogar Reunión,UT_DENSIDAD,TRAIN
610,301,4,C,Hogar,120.0,10.0,10.0,25.64824,-100.1831,Hogar Reunión,UT_DENSIDAD,TRAIN
611,552,4,C,Hogar,0.0,13.0,0.0,25.62981,-100.09465,Hogar Reunión,UT_DENSIDAD,TRAIN
612,344,4,C,Hogar,113.11,10.0,12.0,25.65219,-100.20159,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
613,517,4,B,Hogar,0.0,13.0,0.0,25.68302,-100.0874,Hogar Reunión,UT_DENSIDAD,TRAIN
614,515,4,B,Hogar,0.0,13.0,0.0,25.63215,-100.09914,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
615,558,4,C,Hogar,108.4,13.0,6.0,25.66055,-100.15006,Hogar Reunión,UT_DENSIDAD,TRAIN
616,561,4,C,Hogar,117.26,13.0,11.0,25.66779,-100.1394,Hogar Reunión,UT_DENSIDAD,TRAIN
617,508,4,B,Hogar,0.0,13.0,0.0,25.61912,-100.12962,Hogar Reunión,UT_DENSIDAD,TRAIN
618,335,4,C,Hogar,119.72,13.0,9.02382102093551,25.68401,-100.17951,Hogar Reunión,UT_DENSIDAD,TRAIN
619,565,4,C,Hogar,0.0,13.0,0.0,25.66704,-100.10666,Hogar Reunión,UT_DENSIDAD,TRAIN
620,347,4,CD,Hogar,118.0,10.0,9.36768286875293,25.62776,-100.15437,Hogar Reunión,UT_DENSIDAD,TRAIN
621,505,4,B,Base,0.0,13.0,0.0,25.61653,-100.14059,Hogar Reunión,UT_DENSIDAD,TRAIN
622,566,4,C,Hogar,0.0,13.0,0.0,25.61549,-100.16955,Hogar Reunión,UT_DENSIDAD,TRAIN
623,499,4,B,Hogar,0.0,13.0,0.0,25.61784,-100.17803,Hogar Reunión,UT_DENSIDAD,TRAIN
624,378,4,C,Hogar,101.61,13.0,10.0,25.63521,-100.19571,Hogar Reunión,UT_DENSIDAD,TRAIN
625,613,4,C,Hogar,0.0,13.0,0.0,25.66542,-100.12747,Hogar Reunión,UT_DENSIDAD,TRAIN
626,377,4,C,Base,101.92,12.0,10.0,25.67398,-100.19056,Oficinistas,UT_GAS_URBANA,TRAIN
627,624,4,C,Hogar,0.0,0.0,0.0,25.63117,-100.10429,Hogar Reunión,UT_DENSIDAD,TRAIN
628,609,4,C,Hogar,112.76,13.0,7.0,25.6568,-100.20271,Hogar Reunión,UT_DENSIDAD,TRAIN
629,625,4,C,Hogar,0.0,0.0,0.0,25.62271,-100.12389,Barrio Competido,UT_DENSIDAD,TRAIN
630,437,4,D,Hogar,132.58,13.0,10.0,25.6505,-100.19497,Hogar Reunión,UT_DENSIDAD,TRAIN
631,607,4,C,Base,113.87,13.0,8.754177852568342,25.65072,-100.17396,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
632,405,4,C,Base,114.35,13.0,11.0,25.67513,-100.19265,Oficinistas,UT_GAS_URBANA,TRAIN
633,606,4,C,Hogar,0.0,13.0,0.0,25.66378,-100.12145,Hogar Reunión,UT_DENSIDAD,TRAIN
634,614,4,C,Hogar,0.0,0.0,0.0,25.69467,-100.10876,Hogar Reunión,UT_DENSIDAD,TRAIN
635,628,4,C,Hogar,0.0,0.0,0.0,25.62308,-100.11947,Hogar Reunión,UT_DENSIDAD,TRAIN
636,602,4,C,Hogar,119.59,12.0,9.158876133394783,25.64834,-100.20994,Hogar Reunión,UT_DENSIDAD,TRAIN
637,632,4,C,Hogar,0.0,0.0,0.0,25.67265,-100.10799,Hogar Reunión,UT_DENSIDAD,TRAIN
638,601,4,C,Hogar,115.58,13.0,10.0,25.6537,-100.15693,Hogar Reunión,UT_DENSIDAD,TRAIN
639,379,4,C,Hogar,84.9,12.0,8.0,25.66388,-100.20391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
640,637,4,C,Hogar,0.0,0.0,0.0,25.66896,-100.1318,Hogar Reunión,UT_DENSIDAD,TRAIN
641,619,4,C,Hogar,0.0,0.0,0.0,25.69338,-100.11017,Hogar Reunión,UT_DENSIDAD,TRAIN
642,421,4,C,Hogar,124.98,13.0,11.0,25.65846,-100.16494,Hogar Reunión,UT_DENSIDAD,TRAIN
643,305,4,B,Base,84.0,10.0,9.0,25.6634,-100.1497,Clásico,UT_DENSIDAD,TRAIN
644,312,4,C,Hogar,128.0,13.0,11.0,25.64689,-100.17775,Hogar Reunión,UT_DENSIDAD,TRAIN
645,617,4,C,Hogar,0.0,0.0,0.0,25.65422,-100.07998,Barrio Competido,UT_DENSIDAD,TRAIN
