,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,OXXO,Seven-Eleven,Supers,Farmacias,Abarrotes,Cafeterías,Usados,Otros,PORCENTAJE_CUMPLIMIENTO
273,897,2,C,Hogar,127.0,10.0,11.0,26.05115,-98.34874,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,2.153767099125365
274,898,2,C,Hogar,94.0,8.0,7.0,26.05933,-98.30631,Hogar Reunión,UT_GAS_URBANA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4945873712342077
275,899,2,BC,Receso,98.95,12.0,12.0,26.07745,-98.28304,Parada Técnica,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0850257678110005
276,901,2,C,Hogar,96.74,10.0,10.0,26.05283,-98.29934,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.875940490767736
277,902,2,CD,Hogar,105.0,10.0,8.0,26.06042,-98.31307,Hogar Reunión,UT_DENSIDAD,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.6088982196307096
278,903,2,C,Receso,96.4,9.0,10.0,26.06081,-98.29796,Parada Técnica,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.283796085271318
279,904,2,C,Hogar,102.4,9.0,7.0,26.18754,-98.46751,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.410770851311953
280,905,2,CD,Hogar,96.4,10.0,7.0,26.02988,-98.23728,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.878596686103013
281,894,2,C,Hogar,95.08,10.0,6.0,26.06298,-98.33505,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.702584326530612
282,907,2,C,Hogar,104.2,10.0,10.0,26.05555,-98.34134,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.492197620019436
283,908,2,CD,Hogar,105.1,10.0,13.0,26.04733,-98.29975,Hogar Reunión,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0818292643343046
284,909,2,C,Hogar,95.0,7.0,6.0,26.05964,-98.30874,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3150149761904764
285,911,2,CD,Hogar,123.4,10.0,5.0,26.01801,-98.24324,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,1.3547501146744414
286,912,2,C,Hogar,108.0,10.0,8.0,26.0085,-98.24256,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,7.0,1.0,0.0,26.0,2.324113074829932
287,913,2,C,Hogar,98.36,10.0,10.0,26.05574,-98.28835,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.381523504373178
288,914,2,B,Receso,112.3,10.0,10.0,26.04321,-97.95335,Parada Técnica,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4601563658176446
289,915,2,C,Hogar,105.74,10.0,10.0,26.07616,-98.28808,Parada Técnica,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.4775095374149663
290,916,2,C,Receso,92.0,10.0,6.0,26.05247,-97.95191,Parada Técnica,UT_DENSIDAD,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,5.38992892303433
291,917,2,C,Hogar,214.2,10.0,14.0,26.06344,-98.37474,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.313231594752186
292,883,2,C,Receso,103.3,10.0,8.0,26.0646,-98.2845,Clásico,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9799016205241784
293,865,2,C,Hogar,115.98165206909454,13.0,8.851509913149496,26.00448,-98.25235,Hogar Reunión,UT_DENSIDAD,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.4599899897959184
294,866,2,C,Receso,99.19320496097664,13.0,8.077682550722564,26.03853,-98.30021,Parada Técnica,UT_TRAFICO_VEHICULAR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7387298934108527
295,875,2,BC,Receso,107.7,10.0,12.0,26.0857,-98.29232,Parada Técnica,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7914187209302324
296,876,2,BC,Hogar,126.0,10.0,10.0,26.08091,-98.27484,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.475780700680272
297,877,2,CD,Receso,191.2,10.0,10.0,26.03791,-98.36191,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.182368668327796
298,2,2,C,Hogar,116.3201527382502,12.0,9.008159556346078,26.04198,-98.3562,Hogar Reunión,UT_DENSIDAD,0.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.8868503168124395
299,879,2,C,Receso,110.0,10.0,10.0,26.09214,-98.2756,Oficinistas,UT_TRAFICO_PEATONAL,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6100436863233667
300,881,2,B,Hogar,130.0,10.0,10.0,26.07699,-98.277,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.546753538386783
301,882,2,B,Receso,110.0,10.0,10.0,26.0883,-98.27013,Clásico,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3261921022517527
302,918,2,C,Hogar,111.75,10.0,10.0,26.07442,-98.30989,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.760890005830904
303,884,2,C,Base,122.54,8.0,12.0,26.0896,-98.27616,Oficinistas,UT_TRAFICO_PEATONAL,1.0,1.0,0.0,0.0,1.0,1.0,0.0,14.0,2.177766204365079
304,885,2,B,Receso,110.15,10.0,9.0,25.98226,-98.09069,Oficinistas,UT_TRAFICO_PEATONAL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1491063935031374
305,886,2,BC,Base,94.3,10.0,9.0,26.06934,-98.29477,Clásico,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.045316499503968
306,887,2,C,Receso,188.99,12.698016407922395,11.0,26.05794,-98.29427,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1809981552233295
307,888,2,C,Hogar,121.0,10.0,14.0,26.06334,-98.28745,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0392539494655
308,889,2,BC,Hogar,133.0,10.0,14.0,26.07191,-98.27563,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.82715421574344
309,891,2,C,Hogar,113.17,12.0,6.0,25.97946,-98.06868,Hogar Reunión,UT_GAS_URBANA,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.2009824334305157
310,892,2,C,Hogar,110.0,10.0,10.0,26.0774,-98.29348,Hogar Reunión,UT_DENSIDAD,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.6501392837706508
311,893,2,BC,Hogar,124.68,10.0,11.0,26.08725,-98.30295,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.4218988678328477
312,953,2,C,Hogar,98.0,10.0,10.0,26.08276,-98.28998,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.849951749271137
313,942,2,C,Receso,130.0,12.0,9.0,25.9883,-98.11208,Parada Técnica,UT_GAS_URBANA,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.524781337209302
314,943,2,C,Hogar,115.0,12.0,10.0,26.05403,-98.38253,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.3754198435374145
315,944,2,C,Hogar,120.0,10.0,10.0,25.99662,-98.06202,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.5368477939747325
316,945,2,C,Hogar,130.0,12.0,14.0,25.98966,-98.08214,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586758633624879
317,946,2,C,Hogar,146.0,10.0,12.0,26.03574,-98.39134,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.4970564091350824
318,947,2,C,Hogar,112.0,10.0,11.0,26.0662,-98.267,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128088872691933
319,948,2,C,Hogar,117.0,11.0,11.0,26.05154,-98.41472,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.980436895043732
320,949,2,C,Receso,107.0,10.0,10.0,26.06029,-98.24792,Hogar Reunión,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3844515254706533
321,951,2,C,Receso,130.0,12.0,6.0,26.08338,-98.30352,Oficinistas,UT_TRAFICO_PEATONAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046847990033223
322,952,2,C,Receso,130.0,10.0,10.0,26.04772,-98.30035,Hogar Reunión,UT_GAS_URBANA,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.085238292727944
323,941,2,C,Hogar,122.0,11.0,10.0,26.00379,-98.25312,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0141692711370265
324,954,2,C,Hogar,116.25,11.75397640303972,10.0,26.06715,-98.32452,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440311096209913
325,955,2,C,Hogar,117.0,11.0,12.0,26.00686,-98.06271,Barrio Competido,UT_DENSIDAD,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,2.696598994169096
326,956,2,C,Receso,121.0,10.0,10.0,25.98349,-98.08468,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.44097996031746
327,957,2,C,Hogar,145.0,10.0,13.0,26.03575,-98.3799,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.754841148688046
328,958,2,CD,Receso,125.0,10.0,12.0,25.99809,-98.08917,Parada Técnica,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.513094984311554
329,959,2,B,Receso,118.0,11.0,11.0,26.06102,-98.29517,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1868781210778885
330,961,2,C,Receso,109.0,11.0,10.0,26.23095,-98.66727,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394096782945737
331,962,2,C,Hogar,136.0,10.0,12.0,26.02219,-98.27036,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.6159685403061224
332,963,2,C,Receso,132.0,11.0,12.0,26.06109,-98.35409,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837773978405316
333,919,2,BC,Hogar,100.0,10.0,10.0,26.05088,-98.32233,Hogar Reunión,UT_DENSIDAD,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.47537455393586
334,921,2,C,Receso,132.0,10.0,12.0,26.00836,-98.20679,Parada Técnica,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83162038482835
335,922,2,C,Hogar,143.18,13.0,12.0,26.0662,-98.34108,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.563010257531584
336,923,2,C,Receso,96.36,12.0,10.0,26.08281,-98.28388,Oficinistas,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.983075238095238
337,924,2,C,Hogar,105.26,12.0,10.0,26.06088,-98.28161,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2676077259475216
338,925,2,A,Hogar,77.05,10.0,8.0,26.05698,-98.31215,Hogar Reunión,UT_DENSIDAD,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.229806995140913
339,926,2,C,Receso,117.23,10.0,10.0,26.0284,-98.43882,Parada Técnica,UT_CARRETERA_GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.104058711240311
340,927,2,C,Receso,135.13,12.0,12.0,25.92283,-98.26913,Parada Técnica,UT_CARRETERA_GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160228102620893
341,928,2,BC,Receso,112.0,12.0,4.0,26.39945,-99.02597,Oficinistas,UT_TRAFICO_PEATONAL,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.8106850433739388
342,929,2,C,Hogar,83.07,10.0,10.0,25.99169,-98.07486,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.197962062196308
343,858,2,C,Receso,108.63633729908248,14.0,8.371896243574334,0.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358669739756368
344,931,2,C,Hogar,114.0,14.0,12.0,26.04801,-98.37562,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.92885871234208
345,932,2,C,Receso,161.93,14.0,15.0,26.38915,-99.0183,Clásico,UT_CARRETERA_GAS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0218962218530825
346,933,2,C,Hogar,124.0,11.0,10.0,26.06831,-98.305,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,2.7931630942662777
347,934,2,C,Hogar,89.4,10.0,10.0,26.05878,-98.29961,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3150459358600592
348,935,2,C,Hogar,152.0,13.0,12.0,25.99116,-98.09066,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,3.0,0.0,17.0,2.620552862001944
349,936,2,C,Receso,110.0,12.0,10.0,26.08377,-98.30029,Clásico,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0103129097452936
350,937,2,C,Base,75.0,6.0,3.0,26.23352,-98.59779,Hogar Reunión,UT_GAS_URBANA,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,2.174268652777778
351,938,2,C,Base,132.0,12.0,10.0,26.39773,-99.03788,Hogar Reunión,UT_GAS_URBANA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.281230884920635
352,939,2,C,Receso,131.5,12.0,12.0,26.02647,-98.44417,Parada Técnica,UT_CARRETERA_GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9248515503875967
353,1,2,C,Hogar,102.42959902203276,12.0,8.367904357300741,26.00177,-98.24284,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.4893373824101073
354,19,2,C,Hogar,85.73733331435373,10.0,7.880604635403943,25.9944,-98.11901,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.9229436365403304
355,18,2,C,Hogar,105.2756379746745,10.0,8.781180767563246,26.05197,-98.28736,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.562934415306122
356,17,2,C,Base,125.0629187115428,13.0,9.270091367894253,26.05687,-98.36383,Parada Técnica,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.554851264583333
357,16,2,C,Hogar,94.39825244179065,13.0,7.856669526886076,26.02393,-98.34394,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.1158050728862974
358,15,2,C,Receso,140.34497303809474,13.0,9.974484795,26.04645,-98.32298,Hogar Reunión,UT_CARRETERA_GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0679680103359173
359,14,2,C,Receso,129.39574907787903,13.0,9.469803864984232,26.21178,-98.5901,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0160785520487265
360,13,2,C,Base,111.92364929889656,10.0,9.087606551632314,25.98686,-98.09433,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,2.32964873015873
361,12,2,C,Hogar,107.75622738591386,10.0,8.895518201454635,25.99668,-98.26116,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.9875615257531585
362,11,2,C,Hogar,89.34059875429696,13.0,7.623547857689548,26.00828,-98.40705,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.2384750544217689
363,8,2,C,Base,107.13318430997616,12.0,8.584706005117196,26.04768,-98.2894,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.021217507936508
364,3,2,C,Hogar,121.1382643295204,13.0,9.089192864934487,26.02464,-98.26098,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.7417339096209914
365,4,2,A,Hogar,95.39548490104508,12.0,8.043681995208543,26.04326,-98.23851,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,2.6240021205053448
366,5,2,C,Hogar,124.43672738257868,13.0,9.241228425339392,26.06397,-98.26165,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.335165264334305
367,7,2,C,Hogar,108.9234641569743,13.0,8.526177921430701,26.08957,-98.33238,Hogar Reunión,UT_DENSIDAD,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.85858751797862
368,9,2,C,Hogar,124.22501693708206,11.0,9.513564453416114,26.01405,-98.39384,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.9938192118561706
369,6,2,C,Hogar,86.83084049121891,13.0,7.507865948306292,26.02745,-98.35609,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3753915908649177
370,236,3,B,Hogar,130.0,12.0,9.638702694540465,25.60325,-100.25761,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8161706394557826
371,345,3,A,Hogar,97.5,10.0,7.0,25.64527,-100.37938,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.097498919339165
372,204,3,AB,Base,122.4,12.0,9.288397039909611,25.65211,-100.37786,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.136421155753967
373,214,3,BC,Receso,127.36,11.0,9.658064755272967,25.66708,-100.2804,Oficinistas,UT_GAS_URBANA,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.462542553525287
374,846,3,B,Hogar,85.22,10.0,7.856759268910911,25.65985,-100.34713,Oficinistas,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211470841836734
375,841,3,B,Hogar,122.42907569080734,12.0,9.2897372213441,25.58732,-100.27536,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.225120702040816
376,221,3,AB,Receso,168.4,12.0,11.408668107412137,25.65854,-100.35639,Oficinistas,UT_TRAFICO_VEHICULAR,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.891639940937615
377,222,3,AB,Receso,112.0,9.0,9.23217295585916,25.6544,-100.29456,Oficinistas,UT_DENSIDAD,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.5099129844961243
378,827,3,B,Base,118.79220194851835,12.0,9.122103348041168,25.52392,-100.20669,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.3955691701388884
379,234,3,A,Receso,111.14,12.0,8.769391556864427,25.65389,-100.34217,Parada Técnica,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262870581395349
380,246,3,B,Base,100.57,14.0,8.000095774096918,25.64233,-100.27841,Clásico,UT_TRAFICO_VEHICULAR,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.687825206349206
381,167,3,BC,Hogar,102.2267641771853,8.0,6.503468541350191,25.64782,-100.27427,Clásico,UT_GAS_URBANA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.1802584470359565
382,237,3,B,Hogar,127.64,12.0,9.529923570207725,25.64791,-100.29759,Clásico,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8239268270165208
383,804,3,B,Hogar,109.95850383073956,10.0,8.997027397728683,25.54712,-100.23021,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4879922517006805
384,243,3,AB,Receso,149.7,11.0,10.687779008490498,25.63751,-100.31216,Parada Técnica,UT_GAS_URBANA,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.25249892211148
385,242,3,BC,Receso,102.2267641771853,8.0,6.503468541350191,25.65538,-100.29421,Oficinistas,UT_GAS_URBANA,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6319074244186047
386,241,3,BC,Receso,97.31,10.0,8.414021816869727,25.67252,-100.35968,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008734552417866
387,178,3,AB,Base,103.6,11.0,8.562898656058618,25.66035,-100.38279,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.160487557539682
388,207,3,AB,Base,93.6,10.0,8.243017345990719,25.65248,-100.36226,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.815155820436508
389,169,3,AB,Base,119.3,10.0,9.42760357283452,25.65122,-100.33959,Oficinistas,UT_DENSIDAD,2.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,2.536852237103175
390,171,3,AB,Hogar,110.1,10.0,9.003549359334016,25.66523,-100.34199,Clásico,UT_TRAFICO_PEATONAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2358349556122445
391,173,3,AB,Hogar,99.0,8.0,8.774013097910661,25.6217,-100.29776,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.407623857142857
392,174,3,AB,Hogar,110.06499468601572,12.0,7.485225215953455,25.62244,-100.28191,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.95991378425656
393,175,3,BC,Base,136.0,12.0,9.91525979030166,25.64811,-100.32974,Parada Técnica,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.81447351984127
394,176,3,AB,Hogar,106.1458794316005,10.0,6.994346878651823,25.63944,-100.27006,Clásico,UT_TRAFICO_PEATONAL,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.8299331895043727
395,177,3,BC,Base,110.06499468601572,12.0,7.485225215953455,25.64667,-100.29488,Clásico,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496331948412699
396,507,3,C,Hogar,107.8,13.0,9.0,25.65665,-100.26909,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,3.789075490767736
397,179,3,AB,Hogar,108.1054370588081,11.0,7.239786047302639,25.60124,-100.26406,Clásico,UT_DENSIDAD,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2714490136054417
398,181,3,AB,Hogar,105.65,12.0,10.0,25.6296,-100.27825,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.241040517006802
399,184,3,AB,Hogar,108.1054370588081,11.0,7.239786047302639,25.62076,-100.28546,Clásico,UT_DENSIDAD,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.963569761904762
400,185,3,AB,Receso,106.96,12.0,6.0,25.66474,-100.38099,Parada Técnica,UT_TRAFICO_VEHICULAR,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.2109869795127355
401,349,3,AB,Base,106.1458794316005,10.0,6.994346878651823,25.65609,-100.33998,Parada Técnica,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.652023501984128
402,504,3,B,Hogar,112.02455231322332,13.0,7.73066438460427,25.62039,-100.28323,Clásico,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8357377065111757
403,196,3,BC,Receso,110.06499468601572,12.0,7.485225215953455,25.56563,-100.23929,Parada Técnica,UT_CARRETERA_GAS,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.563878835363604
404,284,3,C,Receso,124.6,18.0,8.543518211150792,25.53601,-100.21905,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112014642857141
405,725,3,C,Hogar,131.0161345798126,13.0,9.544492049722283,25.66995,-100.27144,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8831097385811475
406,316,3,B,Base,98.0,9.0,8.586873065749696,25.65519,-100.35268,Oficinistas,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.782005696428572
407,271,3,BC,Hogar,117.2,13.0,8.907667040715806,25.63876,-100.38256,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156524474246841
408,311,3,C,Receso,101.0,10.0,8.584104430762864,25.59757,-100.26299,Parada Técnica,UT_CARRETERA_GAS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.552381356589148
409,604,3,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.62711,-100.28613,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.2389627696793
