,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,Abarrotes,Bares y Cervezas,Farmacias,OXXO,Otros,Supers,Escuelas,Salud,Gimnasios,Cafeterías,Seven-Eleven,Museos,Cines,Moteles,CVE_AGEB,P_18A24,PROM_HNV,VIVPAR_UT,PSINDER,VIVTOT,TOTHOG,PDER_SS,GRAPROES,POBTOT,P_60YMAS,P_18YMAS,PORCENTAJE_CUMPLIMIENTO
465,154,3,BC,Base,81.97,11.0,5.0,25.67178,-100.28287,Oficinistas,UT_DENSIDAD,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,160A,337.0,46.43,3.0,508.0,1280.0,1136.0,3244.0,10.29592593,3756.0,956.0,3034.0,1.6891587212301586
466,151,3,AB,Hogar,110.06499468601572,12.0,7.485225215953455,25.62241,-100.28827,Hogar Reunión,UT_DENSIDAD,2.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,228A,392.0,57.24,0.0,310.0,1682.0,1640.0,3614.0,12.40717949,4860.0,1598.0,4252.0,1.7907657327502426
467,149,3,AB,Base,112.02455231322332,13.0,7.73066438460427,25.60031,-100.26577,Hogar Reunión,UT_DENSIDAD,0.0,1.0,4.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,235A,539.0,47.43,0.0,562.0,1610.0,1534.0,4218.0,10.18547619,4806.0,1052.0,3894.0,2.5984712777777785
468,148,3,AB,Base,90.06,12.0,7.797754293756748,25.62791,-100.36239,Clásico,UT_DENSIDAD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0420,328.0,40.98,8.0,168.0,1176.0,1110.0,3208.0,14.4644,3392.0,816.0,2860.0,2.7304102222222224
469,391,3,BC,Base,70.85,8.0,3.0,25.65676,-100.38827,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0492,607.0,55.62,30.0,536.0,2000.0,1813.0,5120.0,13.38741935,5696.0,1392.0,4607.0,2.00688957936508
470,147,3,BC,Base,110.06499468601572,12.0,7.485225215953455,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,3.0,2.0,4.0,4.0,2.0,0.0,2.0,3.0,2.0,9.0,3.0,0.0,1.0,0.0,1934,658.0,39.71,29.0,646.0,1644.0,1470.0,3678.0,11.146875,4342.0,1098.0,3812.0,3.311873763888889
471,146,3,A,Base,84.02,12.0,5.0,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,4.0,6.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0168,392.0,53.94,10.0,334.0,1242.0,1084.0,2760.0,14.07558824,3140.0,832.0,2690.0,2.636709638541667
472,472,3,B,Receso,112.02455231322332,13.0,7.73066438460427,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,8.0,2.0,12.0,4.0,7.0,4.0,12.0,22.0,14.0,19.0,0.0,0.0,0.0,0.0,0083,222.0,55.09,6.0,184.0,1352.0,1138.0,2516.0,14.08902439,2748.0,878.0,2479.0,1.525817548911037
473,471,3,B,Base,112.02455231322332,13.0,7.73066438460427,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0365,952.0,34.5,0.0,753.0,2264.0,2045.0,5424.0,9.827741935,6838.0,582.0,5042.0,1.7427155773809524
474,139,3,AB,Hogar,129.6,10.0,9.902359920557911,25.63525,-100.37125,Clásico,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,051A,420.0,34.61,0.0,248.0,1210.0,1089.0,3501.0,13.61130435,3798.0,1009.0,3192.0,2.392644972789116
475,138,3,AB,Receso,114.4,10.0,9.20174861129621,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,8.0,2.0,11.0,3.0,6.0,3.0,12.0,17.0,13.0,18.0,0.0,0.0,0.0,0.0,0083,222.0,55.09,6.0,184.0,1352.0,1138.0,2516.0,14.08902439,2748.0,878.0,2479.0,1.5185633757844224
476,396,3,AB,Receso,112.95,12.0,10.0,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,3080,28.0,4.84,7.0,7.0,126.0,100.0,313.0,11.4075,330.0,36.0,241.0,3.2223152750092283
477,134,3,AB,Receso,115.2,10.0,9.238622890731037,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,6.0,0.0,11.0,2.0,5.0,4.0,9.0,12.0,14.0,13.0,1.0,0.0,0.0,0.0,0079,1024.0,60.59,40.0,673.0,3396.0,3061.0,7464.0,12.9155814,8928.0,2294.0,7477.0,3.064237338501292
478,445,3,C,Base,112.02455231322332,13.0,7.73066438460427,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,5.0,3.0,4.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1934,658.0,39.71,29.0,646.0,1644.0,1470.0,3678.0,11.146875,4342.0,1098.0,3812.0,3.248223908730159
479,133,3,C,Receso,114.67,12.0,8.9320993148706,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,9.0,3.0,4.0,3.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1807,429.0,55.96,6.0,408.0,1828.0,1716.0,4434.0,11.49926829,4860.0,1522.0,4162.0,2.140659487818384
480,444,3,D,Hogar,112.02455231322332,13.0,7.73066438460427,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,22.0,2.0,5.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2970,1589.0,103.2,32.0,3494.0,4176.0,3838.0,11088.0,11.36985294,14606.0,672.0,9694.0,2.697987003887269
481,692,4,C,Hogar,110.9470490145204,14.0,8.478403530434816,25.64549,-100.15797,Hogar Reunión,UT_DENSIDAD,15.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1692,536.0,23.96,11.0,1152.0,1816.0,1457.0,2832.0,9.728421053,3988.0,81.0,2872.0,1.9889449543245872
482,697,4,C,Base,105.99386036637884,13.0,8.391144135421019,25.64114,-100.15849,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1090,437.0,50.47,81.0,901.0,2300.0,1796.0,5317.0,10.661,6234.0,249.0,3920.0,1.9458375128968253
483,701,4,C,Base,97.88,13.0,8.017153192364745,25.66395,-100.15029,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1103,244.0,39.64,7.0,292.0,654.0,538.0,1596.0,5.674871795,1900.0,149.0,1340.0,1.4986431666666669
484,695,4,C,Hogar,138.2130565286571,13.0,9.876218688487691,25.64133,-100.06171,Hogar Reunión,UT_DENSIDAD,26.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2027,532.0,46.75,108.0,662.0,1526.0,1006.0,2638.0,8.513125,3312.0,26.0,2064.0,1.4515503275024293
485,693,4,C,Hogar,85.99333372969437,11.0,7.751357241099889,25.68688,-100.09822,Parada Técnica,UT_DENSIDAD,21.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1870,1101.0,88.3,259.0,1746.0,3800.0,2838.0,7106.0,8.564459459,8986.0,113.0,5708.0,0.9868973634596696
486,52,4,C,Base,104.08,12.0,6.0,25.65314,-100.1115,Parada Técnica,UT_GAS_URBANA,10.0,3.0,1.0,3.0,10.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0586,230.0,19.02,0.0,385.0,732.0,558.0,1493.0,11.59333333,1898.0,85.0,1297.0,1.5968062678571429
487,709,4,C,Base,125.00751518431947,11.0,9.549632027198482,25.64914,-100.16257,Parada Técnica,UT_GAS_URBANA,12.0,4.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1692,536.0,23.96,11.0,1152.0,1816.0,1457.0,2832.0,9.728421053,3988.0,81.0,2872.0,0.9302022862103174
488,56,4,D,Hogar,98.35,12.0,7.0,25.67128,-100.08602,Hogar Reunión,UT_DENSIDAD,8.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1014,519.0,53.24,118.0,1096.0,1848.0,1291.0,3543.0,7.836764706,4656.0,119.0,2863.0,1.0503497502429542
489,711,4,C,Hogar,97.84,13.0,8.015309478393004,25.68007,-100.16831,Hogar Reunión,UT_DENSIDAD,12.0,8.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2597,1444.0,47.67,23.0,1112.0,2094.0,1918.0,5962.0,10.21529412,7078.0,238.0,5232.0,1.368762354713314
490,712,4,B,Base,132.74288874723928,10.0,10.047224617930755,25.63907,-100.14898,Hogar Reunión,UT_TRAFICO_VEHICULAR,13.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1705,129.0,21.44,0.0,160.0,874.0,635.0,1737.0,7.395172414,1906.0,30.0,1304.0,1.4428981507936507
491,267,4,C,Base,118.0,12.0,13.0,25.67022,-100.18105,Hogar Reunión,UT_DENSIDAD,18.0,8.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2402,663.0,62.6,4.0,1229.0,1680.0,1424.0,4163.0,7.424571429,5398.0,701.0,3904.0,1.9864934950396829
492,717,4,C,Hogar,110.99,14.0,8.480383263735533,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,44.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0961,627.0,62.86,27.0,1070.0,1438.0,1221.0,3375.0,7.627272727,4522.0,399.0,3143.0,1.271832095804989
493,727,4,C,Hogar,98.54582623908234,13.0,8.047843020858451,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,27.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,075A,662.0,39.11,3.0,1051.0,1588.0,1320.0,3942.0,8.177407407,4994.0,175.0,3114.0,2.005884105928085
494,728,4,C,Hogar,94.59,13.0,7.865507718189022,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,25.0,13.0,4.0,2.0,7.0,1.0,3.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,1480,1211.0,99.16,63.0,2136.0,2942.0,2603.0,7408.0,8.187758621,9568.0,1470.0,7248.0,2.045467780369291
495,264,4,C,Base,117.0,13.0,9.0,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,14.0,8.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2597,1444.0,47.67,23.0,1112.0,2094.0,1918.0,5962.0,10.21529412,7078.0,238.0,5232.0,1.6884367956349204
496,763,4,C,Base,107.86947768061911,10.0,8.900738230220933,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,14.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0887,147.0,24.64,6.0,206.0,482.0,387.0,1036.0,8.197142857,1252.0,95.0,911.0,0.7690819821428572
497,286,4,CD,Receso,106.0,10.0,8.81456867723053,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,11.0,6.0,0.0,3.0,7.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0177,433.0,56.91,6.0,1009.0,1398.0,1258.0,3397.0,7.47037037,4426.0,625.0,3284.0,1.8395227777777776
498,641,4,C,Receso,88.39,13.0,7.579732052569115,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1103,244.0,39.64,7.0,292.0,654.0,538.0,1596.0,5.674871795,1900.0,149.0,1340.0,1.3381488593576965
499,643,4,C,Hogar,117.03,13.0,8.899831256335906,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,8.0,5.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,2031,1456.0,67.82,19.0,1778.0,2786.0,2454.0,6988.0,11.84404762,8770.0,838.0,6930.0,1.947230984450923
500,297,4,C,Hogar,83.0,11.0,7.6133859606118355,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,25.0,8.0,3.0,4.0,4.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0641,532.0,24.6,9.0,605.0,978.0,865.0,2530.0,8.362,3144.0,107.0,2165.0,1.4839854596695825
501,645,4,C,Hogar,107.67,13.0,8.468402186948435,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,32.0,7.0,0.0,4.0,7.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1476,608.0,74.97,27.0,1396.0,2170.0,1944.0,5138.0,9.4246875,6540.0,1678.0,5168.0,1.7981406520894068
502,649,4,C,Hogar,96.12,13.0,7.936029777608127,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,13.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2366,98.0,2.96,0.0,164.0,216.0,198.0,536.0,12.99,700.0,24.0,478.0,1.4654525451895044
503,294,4,CD,Hogar,100.0,10.0,8.53801158146933,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,43.0,13.0,8.0,5.0,9.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0730,1656.0,56.84,243.0,2052.0,3794.0,3149.0,9443.0,9.393714286,11506.0,383.0,7537.0,2.101333493683188
504,293,4,CD,Base,103.0,10.0,8.67629012934993,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,5.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0196,141.0,34.92,13.0,287.0,566.0,381.0,980.0,7.604285714,1282.0,148.0,945.0,2.421495125992064
505,655,4,C,Hogar,95.20492559665766,13.0,7.893851391042501,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,16.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1372,242.0,46.06,140.0,701.0,1646.0,1109.0,3064.0,9.0659375,3786.0,69.0,2295.0,1.7635796015549077
506,657,4,C,Base,109.3091397016623,12.0,8.685001989055637,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667820841269841
507,658,4,C,Base,127.35341490423292,14.0,9.2346196808439,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,5.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0143,74.0,46.19,44.0,291.0,486.0,303.0,655.0,8.254782609,976.0,240.0,755.0,1.2646457837301588
508,32,4,C,Hogar,83.92,9.0,7.937885747696749,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,27.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0069,844.0,84.09,182.0,1819.0,2526.0,1994.0,5092.0,8.400571429,7076.0,1370.0,5262.0,1.353289319727891
509,665,4,C,Hogar,120.91,13.0,9.078671511594814,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,17.0,7.0,3.0,3.0,10.0,4.0,2.0,2.0,4.0,9.0,0.0,0.0,1.0,0.0,1635,1234.0,75.18,16.0,1567.0,2850.0,2560.0,7812.0,9.744782609,9390.0,1276.0,7184.0,2.713232224489796
510,691,4,C,Hogar,119.33,13.0,9.005844809711032,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,18.0,7.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,164A,502.0,64.15,32.0,700.0,1314.0,1111.0,3488.0,8.99483871,4202.0,733.0,3101.0,1.8176581486880463
511,672,4,C,Base,83.12846086,12.0,7.478259904951516,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,7.0,6.0,3.0,4.0,1.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0162,217.0,32.23,25.0,270.0,708.0,541.0,1508.0,6.806315789,1890.0,179.0,1257.0,2.578531435515873
512,673,4,C,Base,111.41,13.0,8.640789443306248,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,5.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2544,627.0,56.01,59.0,1016.0,1550.0,1208.0,3305.0,9.688108108,4342.0,397.0,3142.0,1.133315804563492
513,278,4,C,Hogar,112.52,12.0,8.832999688889503,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,35.0,11.0,5.0,3.0,8.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0707,1354.0,66.54,476.0,1836.0,3330.0,2620.0,7756.0,8.264186047,9612.0,381.0,6246.0,2.391831100097181
514,37,4,D,Hogar,109.93,12.0,8.713619209219253,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,24.0,6.0,2.0,2.0,6.0,4.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1122,1016.0,63.16,64.0,1542.0,2710.0,2246.0,6844.0,8.707380952,8392.0,240.0,5356.0,1.303456937803693
515,43,4,CD,Hogar,110.06499468601572,12.0,7.485225215953455,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,35.0,3.0,4.0,3.0,6.0,3.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,1300,960.0,53.07,103.0,2326.0,3198.0,2423.0,5809.0,6.717179487,8148.0,226.0,5071.0,1.449300152575316
516,44,4,CD,Hogar,93.28,12.0,9.0,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,38.0,4.0,4.0,4.0,12.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1298,656.0,56.79,34.0,1836.0,2240.0,1774.0,4374.0,9.195294118,6212.0,171.0,3912.0,1.638368329446064
517,685,4,C,Base,117.05926947436674,10.0,9.324321918,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,17.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1809,118.0,16.08,37.0,352.0,584.0,440.0,1076.0,7.56,1428.0,30.0,924.0,1.7666027053571427
518,687,4,C,Hogar,135.12,13.0,9.73365090005592,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,38.0,11.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1601,793.0,69.75,0.0,1788.0,1918.0,1778.0,5158.0,7.657096774,6948.0,1550.0,5316.0,2.7232048610301263
519,688,4,C,Base,114.99,13.0,8.805801843777097,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,12.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2309,431.0,58.56,57.0,817.0,1488.0,1175.0,3418.0,9.9528125,4250.0,288.0,2870.0,1.1158553492063494
520,689,4,C,Hogar,124.11,13.0,9.22616862933412,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,28.0,13.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0745,372.0,58.64,6.0,704.0,956.0,866.0,2409.0,8.312333333,3130.0,656.0,2394.0,2.201093466472303
521,45,4,CD,Hogar,95.22,14.0,7.0,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,46.0,3.0,4.0,3.0,6.0,4.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0463,1109.0,98.44,61.0,2519.0,3288.0,2524.0,6910.0,8.162264151,9432.0,464.0,5958.0,1.5535648445092327
522,842,4,C,Hogar,86.38,12.0,7.6281326083565455,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,26.0,7.0,0.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1476,608.0,74.97,27.0,1396.0,2170.0,1944.0,5138.0,9.4246875,6540.0,1678.0,5168.0,0.9728489
523,249,4,D,Base,110.0,10.0,8.998940074404663,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,9.0,4.0,5.0,4.0,6.0,3.0,4.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0139,88.0,36.97,0.0,188.0,426.0,331.0,845.0,7.235769231,1054.0,261.0,840.0,2.756525236111111
524,101,4,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,22.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1584,1051.0,65.09,93.0,2230.0,3844.0,2826.0,7424.0,9.950555556,9668.0,237.0,5970.0,2.4656168338192423
525,794,4,C,Hogar,108.38,14.0,8.360080927079412,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,18.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2120,113.0,19.93,0.0,132.0,1436.0,202.0,531.0,5.5496,700.0,8.0,445.0,1.2290040330417882
526,104,4,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,23.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1175,1033.0,76.63,122.0,2275.0,4044.0,2814.0,7226.0,8.868636364,9504.0,224.0,5870.0,0.945257591836735
527,109,4,B,Hogar,112.02455231322332,13.0,7.73066438460427,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,33.0,9.0,5.0,3.0,9.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,157A,440.0,13.74,36.0,846.0,1198.0,990.0,2428.0,9.26875,3276.0,61.0,2086.0,1.3640535519922254
528,238,4,C,Hogar,125.16,12.0,14.0,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,13.0,12.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1071,946.0,73.37,24.0,1207.0,2052.0,1748.0,5077.0,9.628,6286.0,521.0,4636.0,1.9614537492711368
529,112,4,B,Base,112.02455231322332,13.0,7.73066438460427,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,15.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1279,470.0,31.87,4.0,822.0,1312.0,1154.0,3190.0,8.14,4022.0,118.0,2602.0,2.3062136736111114
530,233,4,C,Base,102.97,13.0,10.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,11.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1480,1211.0,99.16,63.0,2136.0,2942.0,2603.0,7408.0,8.187758621,9568.0,1470.0,7248.0,1.0303258849206351
531,812,4,C,Hogar,106.61,14.0,8.278496583829858,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,30.0,3.0,2.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0764,1219.0,50.89,155.0,1988.0,2898.0,2327.0,6295.0,9.087096774,8298.0,241.0,5352.0,1.1198870528211284
532,225,4,D,Base,118.72,10.0,9.400869720244271,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,12.0,3.0,1.0,5.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0980,185.0,22.38,68.0,250.0,880.0,619.0,1786.0,7.73875,2054.0,69.0,1287.0,1.5603497142857143
533,825,4,C,Hogar,116.88,13.0,8.892917328941875,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,38.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1673,140.0,15.4,4.0,152.0,478.0,226.0,562.0,10.428,714.0,4.0,476.0,0.9665593183673468
534,788,4,C,Hogar,102.92,14.0,8.108413969936722,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,26.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1796,824.0,57.05,30.0,1543.0,2534.0,1921.0,5179.0,7.48804878,6726.0,74.0,4053.0,1.1691623887269194
535,845,4,C,Hogar,106.03,14.0,8.251762731239609,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2864,155.0,21.75,4.0,239.0,868.0,679.0,2079.0,6.7978125,2336.0,70.0,1509.0,1.1789378938775512
536,128,4,BC,Base,95.54,10.0,6.0,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,17.0,7.0,6.0,4.0,4.0,1.0,2.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,171A,878.0,76.7,58.0,1697.0,2632.0,2340.0,7057.0,10.0402439,8766.0,1539.0,6769.0,1.807019819444445
537,216,4,C,Hogar,130.4,12.0,9.657139834257876,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,42.0,9.0,5.0,1.0,3.0,6.0,1.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,0393,1414.0,60.1,57.0,1720.0,2764.0,2446.0,7220.0,9.235952381,8940.0,355.0,6264.0,2.2995455315840614
538,724,4,C,Hogar,107.34699343288582,13.0,8.453513893929623,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,22.0,12.0,4.0,1.0,6.0,1.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0092,1302.0,100.83,60.0,3048.0,3846.0,3142.0,8504.0,8.254920635,11602.0,1219.0,8208.0,1.4606095111758988
539,861,4,C,Base,110.90220111519092,13.0,8.617383545837324,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2154,431.0,66.63,48.0,1077.0,2402.0,1808.0,5184.0,10.51697674,6266.0,106.0,3830.0,0.4053956145833333
