TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,OXXO,Seven-Eleven,Supers,Farmacias,Abarrotes,Cafeterías,Usados,Otros,PORCENTAJE_CUMPLIMIENTO,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,LLAVE_AGEB,Llave,P_18A24,PROM_HNV,VIVPAR_UT,PSINDER,VIVTOT,TOTHOG,PDER_SS,GRAPROES,POBTOT,P_60YMAS,P_18YMAS,llaveEnt
691,4,C,Hogar,119.33,13.0,9.005844809711032,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,3,0,0,1.8176581486880463,1358.0,190260001164A,19,026,0001,164A,190260001164A,0260001164A,502.0,64.15,32.0,700.0,1314.0,1111.0,3488.0,8.99483871,4202.0,733.0,3101.0,190260001164A
672,4,C,Base,83.12846086,12.0,7.478259904951516,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,1,0,2,0,1,0,0,0,2.578531435515873,1563.0,1903100010162,19,031,0001,0162,1903100010162,03100010162,217.0,32.23,25.0,270.0,708.0,541.0,1508.0,6.806315789,1890.0,179.0,1257.0,1903100010162
673,4,C,Base,111.41,13.0,8.640789443306248,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,0,0,0,0,1.133315804563492,1238.0,1902600012544,19,026,0001,2544,1902600012544,02600012544,627.0,56.01,59.0,1016.0,1550.0,1208.0,3305.0,9.688108108,4342.0,397.0,3142.0,1902600012544
278,4,C,Hogar,112.52,12.0,8.832999688889503,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,2,0,0,0,5,0,0,1,2.391831100097181,1544.0,1903100010707,19,031,0001,0707,1903100010707,03100010707,1354.0,66.54,476.0,1836.0,3330.0,2620.0,7756.0,8.264186047,9612.0,381.0,6246.0,1903100010707
37,4,D,Hogar,109.93,12.0,8.713619209219253,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,0,0,3,1.303456937803693,1538.0,1903100451122,19,031,0045,1122,1903100451122,03100451122,1016.0,63.16,64.0,1542.0,2710.0,2246.0,6844.0,8.707380952,8392.0,240.0,5356.0,1903100451122
43,4,CD,Hogar,110.06499468601572,12.0,7.485225215953455,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,0,0,1,1.449300152575316,1666.0,1903103131300,19,031,0313,1300,1903103131300,03103131300,960.0,53.07,103.0,2326.0,3198.0,2423.0,5809.0,6.717179487,8148.0,226.0,5071.0,1903103131300
44,4,CD,Hogar,93.28,12.0,9.0,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,1,0,0,0,9,2,0,2,1.638368329446064,1617.0,1903103131298,19,031,0313,1298,1903103131298,03103131298,656.0,56.79,34.0,1836.0,2240.0,1774.0,4374.0,9.195294118,6212.0,171.0,3912.0,1903103131298
685,4,C,Base,117.05926947436674,10.0,9.324321918,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,1,0,0,0,1,0,0,0,1.7666027053571427,1596.0,1903100011809,19,031,0001,1809,1903100011809,03100011809,118.0,16.08,37.0,352.0,584.0,440.0,1076.0,7.56,1428.0,30.0,924.0,1903100011809
687,4,C,Hogar,135.12,13.0,9.7336509,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,3,0,0,2.7232048610301263,1276.0,1902600011601,19,026,0001,1601,1902600011601,02600011601,793.0,69.75,0.0,1788.0,1918.0,1778.0,5158.0,7.657096774,6948.0,1550.0,5316.0,1902600011601
688,4,C,Base,114.99,13.0,8.805801843777097,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,0,0,0,0,3,1,0,0,1.1158553492063494,1284.0,1902600012309,19,026,0001,2309,1902600012309,02600012309,431.0,58.56,57.0,817.0,1488.0,1175.0,3418.0,9.9528125,4250.0,288.0,2870.0,1902600012309
689,4,C,Hogar,124.11,13.0,9.226168629,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,1,0,1,0,4,0,0,0,2.201093466472303,1301.0,1902600010745,19,026,0001,0745,1902600010745,02600010745,372.0,58.64,6.0,704.0,956.0,866.0,2409.0,8.312333333,3130.0,656.0,2394.0,1902600010745
45,4,CD,Hogar,95.22,14.0,7.0,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,3,0,1,1.5535648445092327,1616.0,1903103130463,19,031,0313,0463,1903103130463,03103130463,1109.0,98.44,61.0,2519.0,3288.0,2524.0,6910.0,8.162264151,9432.0,464.0,5958.0,1903103130463
842,4,C,Hogar,86.38,12.0,7.6281326083565455,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,0,0,0,0,6,0,0,2,0.9728489,1305.0,1902600011476,19,026,0001,1476,1902600011476,02600011476,608.0,74.97,27.0,1396.0,2170.0,1944.0,5138.0,9.4246875,6540.0,1678.0,5168.0,1902600011476
249,4,D,Base,110.0,10.0,8.998940074404663,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,2,0,3,0,2,1,0,0,2.756525236111111,1486.0,1903100010139,19,031,0001,0139,1903100010139,03100010139,88.0,36.97,0.0,188.0,426.0,331.0,845.0,7.235769231,1054.0,261.0,840.0,1903100010139
101,4,C,Hogar,112.02455231322332,13.0,7.730664385,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,1,0,0,0,10,1,0,0,2.4656168338192423,1670.0,1903100011584,19,031,0001,1584,1903100011584,03100011584,1051.0,65.09,93.0,2230.0,3844.0,2826.0,7424.0,9.950555556,9668.0,237.0,5970.0,1903100011584
794,4,C,Hogar,108.38,14.0,8.360080927079412,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,0,0,0,1.2290040330417882,1600.0,1903100012120,19,031,0001,2120,1903100012120,03100012120,113.0,19.93,0.0,132.0,1436.0,202.0,531.0,5.5496,700.0,8.0,445.0,1903100012120
104,4,C,Hogar,112.02455231322332,13.0,7.730664385,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,1,0,1,0,5,0,0,0,0.945257592,1528.0,1903100011175,19,031,0001,1175,1903100011175,03100011175,1033.0,76.63,122.0,2275.0,4044.0,2814.0,7226.0,8.868636364,9504.0,224.0,5870.0,1903100011175
109,4,B,Hogar,112.02455231322332,13.0,7.730664385,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,1,0,0,0,12,0,0,1,1.3640535519922254,1592.0,190310001157A,19,031,0001,157A,190310001157A,0310001157A,440.0,13.74,36.0,846.0,1198.0,990.0,2428.0,9.26875,3276.0,61.0,2086.0,190310001157A
238,4,C,Hogar,125.16,12.0,14.0,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,2,0,0,1.9614537492711368,1184.0,1902600011071,19,026,0001,1071,1902600011071,02600011071,946.0,73.37,24.0,1207.0,2052.0,1748.0,5077.0,9.628,6286.0,521.0,4636.0,1902600011071
112,4,B,Base,112.02455231322332,13.0,7.730664385,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,1,1,0,0,2.3062136736111114,1591.0,1903100011279,19,031,0001,1279,1903100011279,03100011279,470.0,31.87,4.0,822.0,1312.0,1154.0,3190.0,8.14,4022.0,118.0,2602.0,1903100011279
233,4,C,Base,102.97,13.0,10.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,1,1,0,0,1,1,0,0,1.0303258849206351,1355.0,1902600011480,19,026,0001,1480,1902600011480,02600011480,1211.0,99.16,63.0,2136.0,2942.0,2603.0,7408.0,8.187758621,9568.0,1470.0,7248.0,1902600011480
812,4,C,Hogar,106.61,14.0,8.278496583829858,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,0,0,0,0,6,2,0,1,1.1198870528211284,1553.0,1903100010764,19,031,0001,0764,1903100010764,03100010764,1219.0,50.89,155.0,1988.0,2898.0,2327.0,6295.0,9.087096774,8298.0,241.0,5352.0,1903100010764
225,4,D,Base,118.72,10.0,9.400869720244271,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,1,1,0,0,1,0,0,0,1.5603497142857143,1548.0,1903100010980,19,031,0001,0980,1903100010980,03100010980,185.0,22.38,68.0,250.0,880.0,619.0,1786.0,7.73875,2054.0,69.0,1287.0,1903100010980
825,4,C,Hogar,116.88,13.0,8.892917328941875,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,1,0,0,0,7,0,0,0,0.9665593183673468,1634.0,1903100011673,19,031,0001,1673,1903100011673,03100011673,140.0,15.4,4.0,152.0,478.0,226.0,562.0,10.428,714.0,4.0,476.0,1903100011673
788,4,C,Hogar,102.92,14.0,8.108413969936722,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,1,0,0,0,7,0,0,0,1.1691623887269194,1558.0,1903103131796,19,031,0313,1796,1903103131796,03103131796,824.0,57.05,30.0,1543.0,2534.0,1921.0,5179.0,7.48804878,6726.0,74.0,4053.0,1903103131796
845,4,C,Hogar,106.03,14.0,8.251762731239609,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,0,1,0,0,0,0,0,0,1.1789378938775512,1375.0,1902600012864,19,026,0001,2864,1902600012864,02600012864,155.0,21.75,4.0,239.0,868.0,679.0,2079.0,6.7978125,2336.0,70.0,1509.0,1902600012864
128,4,BC,Base,95.54,10.0,6.0,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,2,1,0,0,2,0,0,0,1.807019819444445,1278.0,190260001171A,19,026,0001,171A,190260001171A,0260001171A,878.0,76.7,58.0,1697.0,2632.0,2340.0,7057.0,10.0402439,8766.0,1539.0,6769.0,190260001171A
216,4,C,Hogar,130.4,12.0,9.657139834257876,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,3,0,3,2.2995455315840614,1462.0,1903100450393,19,031,0045,0393,1903100450393,03100450393,1414.0,60.1,57.0,1720.0,2764.0,2446.0,7220.0,9.235952381,8940.0,355.0,6264.0,1903100450393
724,4,C,Hogar,107.34699343288582,13.0,8.453513893929623,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,1,0,0,1.4606095111758988,1549.0,1903100450092,19,031,0045,0092,1903100450092,03100450092,1302.0,100.83,60.0,3048.0,3846.0,3142.0,8504.0,8.254920635,11602.0,1219.0,8208.0,1903100450092
861,4,C,Base,110.90220111519092,13.0,8.617383545837324,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,0,0,0,0,0,0,0,0,0.4053956145833333,1621.0,1903103572154,19,031,0357,2154,1903103572154,03103572154,431.0,66.63,48.0,1077.0,2402.0,1808.0,5184.0,10.51697674,6266.0,106.0,3830.0,1903103572154
862,4,C,Hogar,127.09278606639346,13.0,9.363653737967248,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,0,0,0,0,1,0,0,0,0.8718978979591836,1551.0,1903100010073,19,031,0001,0073,1903100010073,03100010073,659.0,68.7,12.0,895.0,2256.0,1636.0,4909.0,7.803913043,5836.0,486.0,3994.0,1903100010073
868,4,C,Hogar,123.89290528767692,12.0,9.357209298344024,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,0,0,0,0,3,2,0,1,0.6097442204081631,1524.0,1903100010317,19,031,0001,0317,1903100010317,03100010317,952.0,61.27,72.0,935.0,2292.0,1930.0,5642.0,7.686304348,6584.0,291.0,4458.0,1903100010317
198,4,BC,Base,118.0,10.0,9.367682869,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,1,0,1,3,0,2,1.660619953373016,1485.0,1903100010124,19,031,0001,0124,1903100010124,03100010124,195.0,62.79,22.0,354.0,722.0,557.0,1538.0,8.16,1922.0,314.0,1486.0,1903100010124
163,4,C,Base,114.24,12.0,11.0,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,2,2,0,0,1,3,0,2,1.6106548283730155,1307.0,1902600012031,19,026,0001,2031,1902600012031,02600012031,1456.0,67.82,19.0,1778.0,2786.0,2454.0,6988.0,11.84404762,8770.0,838.0,6930.0,1902600012031
759,4,C,Hogar,134.81263007444926,13.0,9.719483344,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,1,0,0,0,8,3,0,0,1.8031584723032072,1557.0,1903100010054,19,031,0001,0054,1903100010054,03100010054,608.0,28.09,59.0,444.0,1470.0,962.0,2616.0,10.5235,3062.0,55.0,2044.0,1903100010054
63,4,D,Hogar,108.53,12.0,5.0,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,2,0,0,0,7,1,0,0,2.889629795,1471.0,1903100011160,19,031,0001,1160,1903100011160,03100011160,1040.0,70.97,30.0,2048.0,3728.0,2840.0,7768.0,9.66975,9830.0,239.0,5994.0,1903100011160
263,4,C,Hogar,144.12,13.0,12.0,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,1,1,1,0,3,5,0,0,1.9754863275024293,1208.0,1902600012258,19,026,0001,2258,1902600012258,02600012258,298.0,14.37,5.0,344.0,576.0,540.0,1668.0,10.57125,2012.0,204.0,1520.0,1902600012258
67,4,C,Receso,97.71,12.0,6.0,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,0,0,0,0,0,0,0,0,1.4011069850498337,1652.0,1903100011866,19,031,0001,1866,1903100011866,03100011866,1000.0,63.3,14.0,2392.0,3554.0,2852.0,7206.0,7.981860465,9602.0,228.0,6034.0,1903100011866
741,4,C,Hogar,86.33261612217991,10.0,7.908042916152106,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,1,0,1,2.0959865821185626,1485.0,1903100010124,19,031,0001,0124,1903100010124,03100010124,195.0,62.79,22.0,354.0,722.0,557.0,1538.0,8.16,1922.0,314.0,1486.0,1903100010124
68,4,D,Hogar,102.87,13.0,7.0,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,1,0,0,0,2,0,0,0,2.2902524295432456,1658.0,1903100010270,19,031,0001,0270,1903100010270,03100010270,1223.0,129.48,267.0,2585.0,4456.0,3320.0,8770.0,9.563780488,11376.0,544.0,7653.0,1903100010270
751,4,C,Hogar,98.01045942697718,13.0,8.023166439071328,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,0,0,0,0,9,1,0,0,2.6217465840621967,1657.0,1903100011550,19,031,0001,1550,1903100011550,03100011550,1100.0,70.32,243.0,1457.0,3226.0,1794.0,4614.0,8.555283019,6086.0,82.0,3888.0,1903100011550
69,4,C,Hogar,101.82,12.0,7.0,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,0,0,1,2.0364791603498547,1677.0,1903100451283,19,031,0045,1283,1903100451283,03100451283,570.0,54.39,27.0,1122.0,2230.0,1724.0,5332.0,9.331621622,6460.0,155.0,3890.0,1903100451283
257,4,C,Hogar,106.0,12.0,14.0,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,0,0,1,2.433960051506317,1201.0,1902600011508,19,026,0001,1508,1902600011508,02600011508,502.0,32.4,7.0,780.0,1240.0,1114.0,3176.0,9.336315789,3956.0,498.0,2940.0,1902600011508
755,4,C,Hogar,139.04733618609217,12.0,10.05572019787394,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,0,0,0,0,11,0,0,0,2.0286954548104954,1632.0,1903100012084,19,031,0001,2084,1903100012084,03100012084,1188.0,90.61,418.0,1508.0,4888.0,1994.0,5004.0,7.930983607,6608.0,30.0,4078.0,1903100012084
756,4,C,Hogar,106.41981760785752,13.0,8.410777718357986,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,0,0,0,0,2,0,0,0,1.6903588824101068,1561.0,190310001004A,19,031,0001,004A,190310001004A,0310001004A,493.0,58.31,29.0,543.0,1824.0,1023.0,2560.0,11.72116279,3120.0,49.0,2074.0,190310001004A
758,4,C,Base,87.78719560509938,13.0,7.551947080441485,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,1,0,0,0,2,0,0,1,1.8399978720238093,1596.0,1903100011809,19,031,0001,1809,1903100011809,03100011809,118.0,16.08,37.0,352.0,584.0,440.0,1076.0,7.56,1428.0,30.0,924.0,1903100011809
76,4,CD,Hogar,109.21,13.0,7.0,25.6064,-100.16801,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,3,0,1,1.6745121797862004,1622.0,1903103602173,19,031,0360,2173,1903103602173,03103602173,1148.0,58.61,156.0,2252.0,3932.0,3156.0,8558.0,9.187878788,10828.0,207.0,6722.0,1903103602173
62,4,CD,Base,85.25,12.0,9.0,25.64195,-100.11259,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,0,0,1,1.6581082460317462,1498.0,1903100011048,19,031,0001,1048,1903100011048,03100011048,327.0,48.04,0.0,733.0,1416.0,991.0,2753.0,6.291904762,3512.0,119.0,2120.0,1903100011048
762,4,C,Hogar,97.30782897783668,13.0,7.990780199670047,25.6793,-100.09175,Hogar Reunión,UT_DENSIDAD,1,0,0,0,9,0,0,0,1.942654739552964,1645.0,190310001100A,19,031,0001,100A,190310001100A,0310001100A,828.0,53.09,65.0,1840.0,2680.0,2192.0,5874.0,7.964545455,7726.0,220.0,4724.0,190310001100A
256,4,C,Hogar,95.0,10.0,8.307547335001665,25.65545,-100.12373,Hogar Reunión,UT_TRAFICO_VEHICULAR,2,0,0,0,3,0,0,0,1.5163187026239064,1497.0,1903100010923,19,031,0001,0923,1903100010923,03100010923,1160.0,43.74,72.0,1199.0,2122.0,1761.0,5388.0,9.387333333,6592.0,275.0,4684.0,1903100010923
78,4,CD,Hogar,115.44,13.0,9.0,25.68897,-100.11577,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,0,0,1,1.7932145539358595,1654.0,1903103572169,19,031,0357,2169,1903103572169,03103572169,336.0,47.4,66.0,730.0,1682.0,1234.0,3424.0,8.989375,4178.0,65.0,2542.0,1903103572169
85,4,C,Receso,116.98,14.0,10.0,25.64717,-100.09112,Oficinistas,UT_DENSIDAD,2,0,0,0,2,1,0,1,1.3330166223698785,1562.0,1903100010143,19,031,0001,0143,1903100010143,03100010143,74.0,46.19,44.0,291.0,486.0,303.0,655.0,8.254782609,976.0,240.0,755.0,1903100010143
776,4,C,Hogar,118.6068634720537,10.0,9.395654935312052,25.61936,-100.12416,Oficinistas,UT_DENSIDAD,0,0,0,0,7,0,0,0,2.069241842,1660.0,1903100011480,19,031,0001,1480,1903100011480,03100011480,344.0,19.45,35.0,327.0,856.0,508.0,1310.0,9.528,1638.0,4.0,1144.0,1903100011480
86,4,C,Hogar,116.12,12.0,9.0,25.68957,-100.11101,Hogar Reunión,UT_DENSIDAD,1,0,0,0,10,1,0,1,3.244713488824101,1651.0,1903100011832,19,031,0001,1832,1903100011832,03100011832,1014.0,53.66,34.0,1806.0,3214.0,2668.0,7038.0,9.082903226,8858.0,223.0,5644.0,1903100011832
89,4,B,Hogar,115.77,12.0,9.0,25.64365,-100.08587,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,0,0,0,1.6341448814382895,1552.0,1903100010285,19,031,0001,0285,1903100010285,03100010285,1738.0,121.86,80.0,3015.0,4998.0,4142.0,11804.0,8.235492958,14836.0,434.0,9230.0,1903100010285
778,4,C,Base,96.63581853452648,6.0,8.947135603654889,25.64885,-100.08403,Barrio Competido,UT_TRAFICO_VEHICULAR,1,0,0,0,4,0,0,0,2.243097709325397,1552.0,1903100010285,19,031,0001,0285,1903100010285,03100010285,1738.0,121.86,80.0,3015.0,4998.0,4142.0,11804.0,8.235492958,14836.0,434.0,9230.0,1903100010285
781,4,C,Hogar,89.47,13.0,7.629512329806131,25.6386,-100.1923,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,0,0,0,1.256566058309038,1370.0,1902600011743,19,026,0001,1743,1902600011743,02600011743,1746.0,113.97,43.0,3630.0,4152.0,3734.0,11258.0,8.744807692,14922.0,1915.0,10820.0,1902600011743
96,4,C,Base,92.45,11.0,10.0,25.64882,-100.11601,Hogar Reunión,UT_DENSIDAD,0,0,0,0,1,1,0,1,3.0124565476190472,1498.0,1903100011048,19,031,0001,1048,1903100011048,03100011048,327.0,48.04,0.0,733.0,1416.0,991.0,2753.0,6.291904762,3512.0,119.0,2120.0,1903100011048
782,4,C,Hogar,127.10841952788888,12.0,9.505421511619325,25.6037,-100.1814,Barrio Competido,UT_DENSIDAD,1,0,0,0,6,2,0,0,1.1998287706511173,1612.0,1903100452099,19,031,0045,2099,1903100452099,03100452099,538.0,38.42,0.0,784.0,1494.0,861.0,2185.0,9.454090909,2972.0,28.0,1840.0,1903100452099
787,4,C,Hogar,107.39761533418532,10.0,8.878988750199467,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD,0,0,0,0,7,1,0,0,1.3908034518950436,1463.0,1903103130425,19,031,0313,0425,1903103130425,03103130425,688.0,66.61,55.0,1583.0,1566.0,1176.0,2898.0,8.386060606,4492.0,297.0,3036.0,1903103130425
476,4,C,Base,97.14,13.0,17.0,25.65174,-100.16009,Hogar Reunión,UT_GAS_URBANA,1,0,0,0,1,1,0,1,1.8933111666666669,1369.0,1902600011141,19,026,0001,1141,1902600011141,02600011141,1977.0,123.64,109.0,3404.0,5816.0,5098.0,14660.0,10.21679487,18072.0,844.0,12206.0,1902600011141
573,4,C,Hogar,112.02455231322332,13.0,7.730664385,25.61552,-100.15421,Hogar Reunión,UT_DENSIDAD,1,0,1,0,1,0,0,0,1.4790257512147718,1618.0,1903103131599,19,031,0313,1599,1903103131599,03103131599,316.0,19.79,10.0,613.0,1186.0,984.0,2812.0,9.856666667,3426.0,63.0,2126.0,1903103131599
491,4,B,Hogar,112.02455231322332,13.0,7.730664385,25.61903,-100.14562,Hogar Reunión,UT_DENSIDAD,1,0,0,0,6,3,0,3,2.4947041185617103,1637.0,1903103130406,19,031,0313,0406,1903103130406,03103130406,612.0,75.68,29.0,996.0,1316.0,989.0,2804.0,8.300285714,3822.0,272.0,2579.0,1903103130406
576,4,C,Hogar,110.74,12.0,5.0,25.65319,-100.20294,Hogar Reunión,UT_DENSIDAD,2,0,0,0,3,1,0,1,1.5710599786200194,1262.0,1902600010730,19,026,0001,0730,1902600010730,02600010730,1090.0,85.36,22.0,1988.0,2678.0,2440.0,7230.0,8.480277778,9220.0,1984.0,7076.0,1902600010730
489,4,B,Hogar,112.02455231322332,13.0,7.730664385,25.63466,-100.15852,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,0,0,0,0,1.4207294441205054,2932.0,190310035,19,031,0001,0035,1903100010035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
578,4,C,Hogar,112.02455231322332,13.0,7.730664385,25.60816,-100.16515,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,0,0,0,1.939250074829932,1623.0,1903103131616,19,031,0313,1616,1903103131616,03103131616,626.0,48.2,60.0,1552.0,2326.0,1874.0,5236.0,8.868387097,6792.0,135.0,4114.0,1903103131616
488,4,B,Hogar,112.02455231322332,13.0,7.730664385,25.61455,-100.17592,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,1,0,2,1.4695211963070942,1538.0,1903100451122,19,031,0045,1122,1903100451122,03100451122,1016.0,63.16,64.0,1542.0,2710.0,2246.0,6844.0,8.707380952,8392.0,240.0,5356.0,1903100451122
487,4,B,Hogar,112.02455231322332,13.0,7.730664385,25.63661,-100.17872,Hogar Reunión,UT_DENSIDAD,2,0,0,0,4,2,0,0,1.810709109815356,1549.0,1903100450092,19,031,0045,0092,1903100450092,03100450092,1302.0,100.83,60.0,3048.0,3846.0,3142.0,8504.0,8.254920635,11602.0,1219.0,8208.0,1903100450092
354,4,C,Base,101.0,10.0,10.0,25.65599,-100.18227,Oficinistas,UT_GAS_URBANA,1,1,1,0,0,0,0,0,2.5328094553571425,1286.0,1902600012510,19,026,0001,2510,1902600012510,02600012510,940.0,45.35,19.0,1236.0,2358.0,2018.0,5683.0,12.13764706,6932.0,530.0,5059.0,1902600012510
579,4,C,Hogar,91.50357631016304,15.0,7.441151290462514,25.66445,-100.1007,Hogar Reunión,UT_DENSIDAD,0,0,0,0,6,1,0,1,1.471113954324587,1465.0,1903100011669,19,031,0001,1669,1903100011669,03100011669,220.0,25.16,44.0,548.0,990.0,762.0,2004.0,9.407692308,2556.0,63.0,1524.0,1903100011669
478,4,C,Hogar,78.49,11.0,8.0,25.63906,-100.18691,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,1,0,2,2.408912306122449,1370.0,1902600011743,19,026,0001,1743,1902600011743,02600011743,1746.0,113.97,43.0,3630.0,4152.0,3734.0,11258.0,8.744807692,14922.0,1915.0,10820.0,1902600011743
477,4,C,Hogar,112.02455231322332,13.0,7.730664385,25.69536,-100.117,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,0,0,0,2.240917907677357,1654.0,1903103572169,19,031,0357,2169,1903103572169,03103572169,336.0,47.4,66.0,730.0,1682.0,1234.0,3424.0,8.989375,4178.0,65.0,2542.0,1903103572169
569,4,C,Receso,112.02455231322332,13.0,7.730664385,25.62041,-100.10528,Parada Técnica,UT_CARRETERA_GAS,0,0,0,0,0,0,0,0,1.869385219638243,3126.0,190310213,19,031,0001,0213,1903100010213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
325,4,C,Hogar,103.0,10.0,9.0,25.68066,-100.1747,Hogar Reunión,UT_DENSIDAD,1,0,0,0,0,0,0,0,3.174238802721089,1330.0,1902600012671,19,026,0001,2671,1902600012671,02600012671,352.0,14.16,10.0,422.0,1070.0,928.0,2870.0,11.62583333,3294.0,130.0,2184.0,1902600012671
586,4,C,Base,102.14,12.0,8.354555913222628,25.6606,-100.15012,Clásico,UT_TRAFICO_VEHICULAR,2,0,2,0,2,0,0,0,1.368205003968254,1237.0,1902600012313,19,026,0001,2313,1902600012313,02600012313,602.0,86.55,23.0,1274.0,1774.0,1457.0,3853.0,8.67675,5134.0,811.0,3775.0,1902600012313
323,4,C,Hogar,103.0,11.0,7.0,25.65474,-100.19161,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,0,0,0,3.108739344023324,1282.0,1902600012027,19,026,0001,2027,1902600012027,02600012027,1704.0,88.83,32.0,2178.0,3626.0,3222.0,9008.0,11.28666667,11202.0,1349.0,8948.0,1902600012027
357,4,C,Hogar,99.48,13.0,17.0,25.64439,-100.18586,Hogar Reunión,UT_GAS_URBANA,0,0,0,0,2,0,0,2,2.101969198250729,1188.0,1902600012332,19,026,0001,2332,1902600012332,02600012332,1358.0,91.83,20.0,3236.0,3170.0,2822.0,8030.0,8.318837209,11268.0,1793.0,8264.0,1902600012332
469,4,C,Base,110.53,13.0,12.0,25.67482,-100.19868,Parada Técnica,UT_DENSIDAD,2,0,0,0,0,1,0,1,2.0767902261904765,1393.0,190260001050A,19,026,0001,050A,190260001050A,0260001050A,396.0,69.39,28.0,688.0,1398.0,1172.0,3340.0,9.091081081,4044.0,612.0,2901.0,190260001050A
589,4,C,Hogar,107.21,13.0,8.447199476,25.63988,-100.19627,Hogar Reunión,UT_DENSIDAD,1,1,0,0,0,0,0,1,2.427400722060253,1316.0,1902600010849,19,026,0001,0849,1902600010849,02600010849,499.0,54.27,280.0,716.0,1616.0,1100.0,3110.0,10.8390625,3852.0,551.0,2981.0,1902600010849
